acct_id,dsply_nm,type,acct_stat,acct_rptng_crncy,prior_sar_count,branch_id,open_dt,close_dt,initial_deposit,tx_behavior_id,bank_id,first_name,last_name,street_addr,city,state,country,zip,gender,birth_date,ssn,lon,lat
16038,C_16038,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,69571.26,1,bank_c,,,,,,US,,,,,,
16039,C_16039,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,71587.24,1,bank_c,,,,,,US,,,,,,
16040,C_16040,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,82385.96,1,bank_c,,,,,,US,,,,,,
16041,C_16041,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,99015.07,1,bank_c,,,,,,US,,,,,,
16042,C_16042,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,90403.21,1,bank_c,,,,,,US,,,,,,
16043,C_16043,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,55948.59,1,bank_c,,,,,,US,,,,,,
16044,C_16044,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,96521.27,1,bank_c,,,,,,US,,,,,,
16045,C_16045,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,64708.62,1,bank_c,,,,,,US,,,,,,
16046,C_16046,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,69794.94,1,bank_c,,,,,,US,,,,,,
16047,C_16047,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,98766.94,1,bank_c,,,,,,US,,,,,,
16048,C_16048,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,79116.76,1,bank_c,,,,,,US,,,,,,
16049,C_16049,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,52316.42,1,bank_c,,,,,,US,,,,,,
16050,C_16050,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93877.00,1,bank_c,,,,,,US,,,,,,
16051,C_16051,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,95744.01,1,bank_c,,,,,,US,,,,,,
16052,C_16052,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,59080.03,1,bank_c,,,,,,US,,,,,,
16053,C_16053,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62354.31,1,bank_c,,,,,,US,,,,,,
16054,C_16054,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93790.82,1,bank_c,,,,,,US,,,,,,
16055,C_16055,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,99788.96,1,bank_c,,,,,,US,,,,,,
16056,C_16056,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,64898.89,1,bank_c,,,,,,US,,,,,,
16057,C_16057,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63655.17,1,bank_c,,,,,,US,,,,,,
16058,C_16058,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94710.66,1,bank_c,,,,,,US,,,,,,
16059,C_16059,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,99325.24,1,bank_c,,,,,,US,,,,,,
16060,C_16060,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,86868.55,1,bank_c,,,,,,US,,,,,,
16061,C_16061,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,57241.52,1,bank_c,,,,,,US,,,,,,
16062,C_16062,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,67866.91,1,bank_c,,,,,,US,,,,,,
16063,C_16063,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,98608.35,1,bank_c,,,,,,US,,,,,,
16064,C_16064,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,88226.42,1,bank_c,,,,,,US,,,,,,
16065,C_16065,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,65884.51,1,bank_c,,,,,,US,,,,,,
16066,C_16066,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,75465.25,1,bank_c,,,,,,US,,,,,,
16067,C_16067,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,71668.06,1,bank_c,,,,,,US,,,,,,
16068,C_16068,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62166.58,1,bank_c,,,,,,US,,,,,,
16069,C_16069,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,81986.35,1,bank_c,,,,,,US,,,,,,
16070,C_16070,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,51206.52,1,bank_c,,,,,,US,,,,,,
16071,C_16071,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,69852.26,1,bank_c,,,,,,US,,,,,,
16072,C_16072,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,52920.63,1,bank_c,,,,,,US,,,,,,
16073,C_16073,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,97184.43,1,bank_c,,,,,,US,,,,,,
16074,C_16074,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91233.96,1,bank_c,,,,,,US,,,,,,
16075,C_16075,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,98556.34,1,bank_c,,,,,,US,,,,,,
16076,C_16076,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,90652.17,1,bank_c,,,,,,US,,,,,,
16077,C_16077,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,81367.76,1,bank_c,,,,,,US,,,,,,
16078,C_16078,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,72273.27,1,bank_c,,,,,,US,,,,,,
16079,C_16079,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,72365.07,1,bank_c,,,,,,US,,,,,,
16080,C_16080,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,54766.37,1,bank_c,,,,,,US,,,,,,
16081,C_16081,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,57491.34,1,bank_c,,,,,,US,,,,,,
16082,C_16082,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62944.11,1,bank_c,,,,,,US,,,,,,
16083,C_16083,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,68699.56,1,bank_c,,,,,,US,,,,,,
16084,C_16084,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,98471.78,1,bank_c,,,,,,US,,,,,,
16085,C_16085,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,60890.33,1,bank_c,,,,,,US,,,,,,
16086,C_16086,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,57713.63,1,bank_c,,,,,,US,,,,,,
16087,C_16087,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,68953.05,1,bank_c,,,,,,US,,,,,,
16088,C_16088,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,65532.00,1,bank_c,,,,,,US,,,,,,
16089,C_16089,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,70909.31,1,bank_c,,,,,,US,,,,,,
16090,C_16090,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,69394.74,1,bank_c,,,,,,US,,,,,,
16091,C_16091,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,54747.10,1,bank_c,,,,,,US,,,,,,
16092,C_16092,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,65469.62,1,bank_c,,,,,,US,,,,,,
16093,C_16093,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63566.76,1,bank_c,,,,,,US,,,,,,
16094,C_16094,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,54672.07,1,bank_c,,,,,,US,,,,,,
16095,C_16095,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,95921.51,1,bank_c,,,,,,US,,,,,,
16096,C_16096,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,64715.62,1,bank_c,,,,,,US,,,,,,
16097,C_16097,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,67521.23,1,bank_c,,,,,,US,,,,,,
16098,C_16098,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,97966.49,1,bank_c,,,,,,US,,,,,,
16099,C_16099,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,85711.73,1,bank_c,,,,,,US,,,,,,
16100,C_16100,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,51552.98,1,bank_c,,,,,,US,,,,,,
16101,C_16101,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,90297.59,1,bank_c,,,,,,US,,,,,,
16102,C_16102,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,61739.76,1,bank_c,,,,,,US,,,,,,
16103,C_16103,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66368.16,1,bank_c,,,,,,US,,,,,,
16104,C_16104,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94758.58,1,bank_c,,,,,,US,,,,,,
16105,C_16105,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93765.49,1,bank_c,,,,,,US,,,,,,
16106,C_16106,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,68530.63,1,bank_c,,,,,,US,,,,,,
16107,C_16107,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,83184.02,1,bank_c,,,,,,US,,,,,,
16108,C_16108,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,99718.01,1,bank_c,,,,,,US,,,,,,
16109,C_16109,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,71909.20,1,bank_c,,,,,,US,,,,,,
16110,C_16110,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,82373.65,1,bank_c,,,,,,US,,,,,,
16111,C_16111,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,98895.68,1,bank_c,,,,,,US,,,,,,
16112,C_16112,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,95194.54,1,bank_c,,,,,,US,,,,,,
16113,C_16113,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91301.53,1,bank_c,,,,,,US,,,,,,
16114,C_16114,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,58496.48,1,bank_c,,,,,,US,,,,,,
16115,C_16115,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66137.39,1,bank_c,,,,,,US,,,,,,
16116,C_16116,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,78719.43,1,bank_c,,,,,,US,,,,,,
16117,C_16117,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,65647.76,1,bank_c,,,,,,US,,,,,,
16118,C_16118,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,71256.43,1,bank_c,,,,,,US,,,,,,
16119,C_16119,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,61867.16,1,bank_c,,,,,,US,,,,,,
16120,C_16120,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,51584.19,1,bank_c,,,,,,US,,,,,,
16121,C_16121,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,84264.45,1,bank_c,,,,,,US,,,,,,
16122,C_16122,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,98747.48,1,bank_c,,,,,,US,,,,,,
16123,C_16123,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,88763.86,1,bank_c,,,,,,US,,,,,,
16124,C_16124,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,89683.54,1,bank_c,,,,,,US,,,,,,
16125,C_16125,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,61298.72,1,bank_c,,,,,,US,,,,,,
16126,C_16126,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93090.65,1,bank_c,,,,,,US,,,,,,
16127,C_16127,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,75529.93,1,bank_c,,,,,,US,,,,,,
16128,C_16128,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,50915.75,1,bank_c,,,,,,US,,,,,,
16129,C_16129,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,74265.44,1,bank_c,,,,,,US,,,,,,
16130,C_16130,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,80218.07,1,bank_c,,,,,,US,,,,,,
16131,C_16131,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,60015.19,1,bank_c,,,,,,US,,,,,,
16132,C_16132,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,72238.47,1,bank_c,,,,,,US,,,,,,
16133,C_16133,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,98602.80,1,bank_c,,,,,,US,,,,,,
16134,C_16134,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,64686.68,1,bank_c,,,,,,US,,,,,,
16135,C_16135,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,84027.19,1,bank_c,,,,,,US,,,,,,
16136,C_16136,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,74274.80,1,bank_c,,,,,,US,,,,,,
16137,C_16137,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,99331.77,1,bank_c,,,,,,US,,,,,,
16138,C_16138,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94124.72,1,bank_c,,,,,,US,,,,,,
16139,C_16139,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,58011.19,1,bank_c,,,,,,US,,,,,,
16140,C_16140,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,67518.01,1,bank_c,,,,,,US,,,,,,
16141,C_16141,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62311.79,1,bank_c,,,,,,US,,,,,,
16142,C_16142,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93829.96,1,bank_c,,,,,,US,,,,,,
16143,C_16143,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,73479.04,1,bank_c,,,,,,US,,,,,,
16144,C_16144,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,76250.04,1,bank_c,,,,,,US,,,,,,
16145,C_16145,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,89532.76,1,bank_c,,,,,,US,,,,,,
16146,C_16146,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,95674.61,1,bank_c,,,,,,US,,,,,,
16147,C_16147,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,81224.16,1,bank_c,,,,,,US,,,,,,
16148,C_16148,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,70731.97,1,bank_c,,,,,,US,,,,,,
16149,C_16149,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,80782.89,1,bank_c,,,,,,US,,,,,,
16150,C_16150,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,65857.50,1,bank_c,,,,,,US,,,,,,
16151,C_16151,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,95626.26,1,bank_c,,,,,,US,,,,,,
16152,C_16152,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,87533.33,1,bank_c,,,,,,US,,,,,,
16153,C_16153,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,86072.32,1,bank_c,,,,,,US,,,,,,
16154,C_16154,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63522.63,1,bank_c,,,,,,US,,,,,,
16155,C_16155,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,79682.80,1,bank_c,,,,,,US,,,,,,
16156,C_16156,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,75044.47,1,bank_c,,,,,,US,,,,,,
16157,C_16157,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62143.46,1,bank_c,,,,,,US,,,,,,
16158,C_16158,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,57471.97,1,bank_c,,,,,,US,,,,,,
16159,C_16159,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,80046.50,1,bank_c,,,,,,US,,,,,,
16160,C_16160,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,92539.14,1,bank_c,,,,,,US,,,,,,
16161,C_16161,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,99678.63,1,bank_c,,,,,,US,,,,,,
16162,C_16162,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,79013.76,1,bank_c,,,,,,US,,,,,,
16163,C_16163,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,57044.57,1,bank_c,,,,,,US,,,,,,
16164,C_16164,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,89654.91,1,bank_c,,,,,,US,,,,,,
16165,C_16165,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,68276.84,1,bank_c,,,,,,US,,,,,,
16166,C_16166,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,56099.47,1,bank_c,,,,,,US,,,,,,
16167,C_16167,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,79031.85,1,bank_c,,,,,,US,,,,,,
16168,C_16168,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,76731.36,1,bank_c,,,,,,US,,,,,,
16169,C_16169,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,88282.78,1,bank_c,,,,,,US,,,,,,
16170,C_16170,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66716.35,1,bank_c,,,,,,US,,,,,,
16171,C_16171,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,58153.59,1,bank_c,,,,,,US,,,,,,
16172,C_16172,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,64683.57,1,bank_c,,,,,,US,,,,,,
16173,C_16173,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,58600.07,1,bank_c,,,,,,US,,,,,,
16174,C_16174,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94484.89,1,bank_c,,,,,,US,,,,,,
16175,C_16175,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,68109.47,1,bank_c,,,,,,US,,,,,,
16176,C_16176,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,76188.34,1,bank_c,,,,,,US,,,,,,
16177,C_16177,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91625.16,1,bank_c,,,,,,US,,,,,,
16178,C_16178,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63529.40,1,bank_c,,,,,,US,,,,,,
16179,C_16179,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,51047.48,1,bank_c,,,,,,US,,,,,,
16180,C_16180,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,51446.90,1,bank_c,,,,,,US,,,,,,
16181,C_16181,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,70665.11,1,bank_c,,,,,,US,,,,,,
16182,C_16182,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,85034.32,1,bank_c,,,,,,US,,,,,,
16183,C_16183,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,60931.43,1,bank_c,,,,,,US,,,,,,
16184,C_16184,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,77676.18,1,bank_c,,,,,,US,,,,,,
16185,C_16185,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,81176.67,1,bank_c,,,,,,US,,,,,,
16186,C_16186,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,51013.89,1,bank_c,,,,,,US,,,,,,
16187,C_16187,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66360.43,1,bank_c,,,,,,US,,,,,,
16188,C_16188,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,80701.64,1,bank_c,,,,,,US,,,,,,
16189,C_16189,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,89226.54,1,bank_c,,,,,,US,,,,,,
16190,C_16190,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,92574.72,1,bank_c,,,,,,US,,,,,,
16191,C_16191,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,90971.81,1,bank_c,,,,,,US,,,,,,
16192,C_16192,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,60940.96,1,bank_c,,,,,,US,,,,,,
16193,C_16193,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,84186.28,1,bank_c,,,,,,US,,,,,,
16194,C_16194,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,78853.62,1,bank_c,,,,,,US,,,,,,
16195,C_16195,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,72191.43,1,bank_c,,,,,,US,,,,,,
16196,C_16196,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93117.72,1,bank_c,,,,,,US,,,,,,
16197,C_16197,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,56632.28,1,bank_c,,,,,,US,,,,,,
16198,C_16198,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,76484.66,1,bank_c,,,,,,US,,,,,,
16199,C_16199,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,58452.74,1,bank_c,,,,,,US,,,,,,
16200,C_16200,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,99503.31,1,bank_c,,,,,,US,,,,,,
16201,C_16201,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,95441.87,1,bank_c,,,,,,US,,,,,,
16202,C_16202,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,60577.58,1,bank_c,,,,,,US,,,,,,
16203,C_16203,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,61465.73,1,bank_c,,,,,,US,,,,,,
16204,C_16204,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,54283.80,1,bank_c,,,,,,US,,,,,,
16205,C_16205,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,85099.80,1,bank_c,,,,,,US,,,,,,
16206,C_16206,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,85906.66,1,bank_c,,,,,,US,,,,,,
16207,C_16207,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,77827.53,1,bank_c,,,,,,US,,,,,,
16208,C_16208,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,72269.56,1,bank_c,,,,,,US,,,,,,
16209,C_16209,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62999.15,1,bank_c,,,,,,US,,,,,,
16210,C_16210,SAV,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,71120.87,1,bank_c,,,,,,US,,,,,,
16211,C_16211,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63048.70,1,bank_c,,,,,,US,,,,,,
16212,C_16212,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,64557.03,1,bank_c,,,,,,US,,,,,,
16213,C_16213,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,84469.93,1,bank_c,,,,,,US,,,,,,
16214,C_16214,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,58330.23,1,bank_c,,,,,,US,,,,,,
16215,C_16215,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94206.71,1,bank_c,,,,,,US,,,,,,
16216,C_16216,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66450.81,1,bank_c,,,,,,US,,,,,,
16217,C_16217,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,97317.36,1,bank_c,,,,,,US,,,,,,
16218,C_16218,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,89355.46,1,bank_c,,,,,,US,,,,,,
16219,C_16219,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93931.37,1,bank_c,,,,,,US,,,,,,
